"id","term","category","weight"
692,"el que","POS_P",0.123326820757
693,"! !","POS_P",0.29059022403
694,"m","POS_P",0.141658004208
695,"primera","POS_P",0.336747966247
696,"si","POS_P",-0.00620026492851
697,"orgullosa","POS_P",0.343945264136
698,"vaya","POS_P",-0.200188515962
699,"noches","POS_P",0.419090751648
700,"acabo","POS_P",-0.257709214778
701,"#trndnl","POS_P",-0.266559180289
702,"llorar","POS_P",-0.171321197196
703,"se","POS_P",-0.00337947674999
704,"el","POS_A",-0.0484898583864
705,"en","POS_A",-0.00778167740172
706,"http://t.co /","POS_A",0.0730466271645
707,"<newline>","POS_A",-0.0573549276336
708,"feliz","POS_A",0.396062373363
709,"… https://t.co","POS_A",0.478177380166
710,"mucho","POS_A",0.0886186353374
711,"#léricasegundoaniversario","POS_A",0.851403765876
712,"mejor","POS_A",0.132932780736
713,"todo","POS_A",0.014636543895
714,"es","POS_A",-0.022918383508
715,"!","POS_A",0.346571495713
716,"eres","POS_A",0.0252378586146
717,"quiero","POS_A",0.134567535879
718,"la","POS_A",-0.0662487629623
719,"vida","POS_A",0.0483923376341
720,",","POS_A",0.0849997685916
721,"/","POS_A",0.0408174669881
722,".","POS_A",0.0486880446287
723,"los","POS_A",-0.0457855924189
724,"ganas","POS_A",0.331988335094
725,"@lericamusic","POS_A",5.22483024191e-15
726,"orgullosa de","POS_A",5.99434341232e-06
727,"te","POS_A",0.0572270188451
728,"años","POS_A",0.147457311654
729,"vamos","POS_A",0.156342913065
730,"yo","POS_A",-0.0776047108807
731,"mierda","POS_A",-0.381041466889
732,"lado","POS_A",0.152852110153
733,"de la","POS_A",-0.0853194000159
734,"orgullosa","POS_A",0.086230270164
735,"que","POS_A",-0.0919495618506
736,"son","POS_A",0.266223858464
737,"a","POS_A",0.015159396077
738,"gracias","POS_A",0.42274472148
739,"_intercept","POS_A",3.41451780418
740,"no","POS_A",-0.144829965319
741,"mi","POS_A",0.135113596777
742,"o","POS_A",-0.173394177952
743,"un","POS_A",0.074722110541
744,"! !","POS_A",0.00892315226548
745,"y","POS_A",0.0737468236234
746,"? ?","POS_A",0.141990827984
747,"gana","NEG_A",-0.188143554418
748,":(","NEG_A",0.857811608177
749,"los que","NEG_A",-0.106006960435
750,"<newline>","NEG_A",-0.0824192806859
751,"tener","NEG_A",-0.112193880651
752,"a la","NEG_A",-0.192981633152
753,"con la","NEG_A",0.219077541237
754,"jeje","NEG_A",-0.0432030996394
755,"estoy","NEG_A",0.322600542226
756,"menos","NEG_A",0.227934199705
757,"parados","NEG_A",3.11305902597e-14
758,"va a","NEG_A",0.0190123003905
759,"quiero","NEG_A",-0.207738491929
760,"ver","NEG_A",-0.135582965446
761,"y no","NEG_A",0.155234010247
762,"vida","NEG_A",-0.369820585046
763,"tu","NEG_A",-0.0670230122624
764,",","NEG_A",0.0444213851227
765,"para el","NEG_A",-0.0133043569899
766,"igual","NEG_A",0.0386968566446
767,"madre","NEG_A",0.20046039384
768,"hay","NEG_A",0.153189531128
769,"nadie","NEG_A",0.301115609846
770,"@rubiu5","NEG_A",-0.157186612161
771,"no se","NEG_A",-0.00892712880382
772,"te","NEG_A",-0.0677453787694
773,"...","NEG_A",0.117358703603
774,"yo","NEG_A",0.154353843751
775,"ya","NEG_A",-0.0185087362311
776,"nada","NEG_A",0.165228016408
777,"de","NEG_A",-0.102709160614
778,"triste","NEG_A",1.45447956054
779,"miedo","NEG_A",0.220948217719
780,"tanto","NEG_A",0.0867393954361
781,"odio","NEG_A",1.36954001232
782,"nos","NEG_A",0.00290270525536
783,"https://t.co","NEG_A",-0.0783147321891
784,"mañana","NEG_A",-0.0499856124973
785,"peor","NEG_A",0.214691562413
786,"mantiene igual","NEG_A",5.92963623994e-16
787,"todos los","NEG_A",-0.00239763809321
788,"cosas","NEG_A",0.164274029418
789,"una de","NEG_A",-0.546662247837
790,"ganas","NEG_A",-0.00324373648858
791,"alguien","NEG_A",0.155151876119
792,"gran","NEG_A",-0.155162366909
793,"el","NEG_A",0.0652623963283
794,"paro sube","NEG_A",0.182808443047
795,"bueno","NEG_A",-0.348900746208
796,"pasa","NEG_A",0.35207606962
797,"madrid","NEG_A",-0.0674718820226
798,"paso","NEG_A",0.0871892335364
799,"septiembre","NEG_A",-0.0159342951205
800,"toda","NEG_A",0.0523370361862
801,"eres","NEG_A",0.25611359149
802,"igual durante","NEG_A",0.000202708132729
803,"pues","NEG_A",-0.00296804543563
804,"nunca","NEG_A",0.337720003485
805,"tienen","NEG_A",-0.026185537639
806,", es","NEG_A",-0.185068540426
807,"/","NEG_A",-0.265517309174
808,"bien","NEG_A",-0.258451922208
809,"llorar","NEG_A",1.22912113271
810,"el numero","NEG_A",5.92963623994e-16
811,", porque","NEG_A",0.185176786194
812,"nos ha","NEG_A",0.232377860873
813,"?","NEG_A",-0.157497982365
814,"t","NEG_A",0.0387497998243
815,"foto","NEG_A",0.378844536272
816,"me encanta","NEG_A",-0.0174001435353
817,"agosto","NEG_A",0.229664156875
818,"público","NEG_A",0.134805550751
819,"puede","NEG_A",-0.259276058498
820,"le","NEG_A",0.284331967064
821,"que","NEG_A",0.118743029973
822,"de parados","NEG_A",5.92963623994e-16
823,"nueva","NEG_A",-0.299638263462
824,"no me","NEG_A",0.0803869293151
825,"día","NEG_A",0.137874960639
826,"gusta","NEG_A",-0.491887024047
827,"y el","NEG_A",0.191115421072
828,"luego","NEG_A",0.278908432307
829,"? ?","NEG_A",-0.0577291999895
830,"ahora","NEG_A",0.00734174642663
831,"y que","NEG_A",-0.0522511365876
832,"una","NEG_A",0.0877465583425
833,"algo","NEG_A",0.215849766133
834,"misma","NEG_A",0.0224482410823
835,"os","NEG_A",-0.0841151157751
836,"con","NEG_A",-0.0302471092345
837,"es muy","NEG_A",0.144987149896
838,"hay que","NEG_A",0.24329109608
839,"este","NEG_A",-0.218406431914
840,"por","NEG_A",0.0729004120886
841,"y la","NEG_A",0.155276097124
842,"mucho","NEG_A",0.126843397153
843,"sube","NEG_A",0.260372057172
844,"buenas","NEG_A",-0.265749273374
845,"tonto","NEG_A",0.641520631065
846,"siempre","NEG_A",0.0568960453242
847,"""","NEG_A",0.136276194086
848,"..","NEG_A",0.127674718896
849,".","NEG_A",0.0829296556705
850,"los","NEG_A",0.239711792742
851,"puta","NEG_A",2.11089608047
852,"agosto (","NEG_A",0.00084609591141
853,"puto","NEG_A",0.776150603021
854,"encanta","NEG_A",-0.357988781277
855,"para","NEG_A",-0.019724551028
856,"con las","NEG_A",0.0261427687934
857,"cojones","NEG_A",0.146803532908
858,"pueden","NEG_A",0.0029756823562
859,"te lo","NEG_A",-0.0118478130818
860,"… https://t.co","NEG_A",-0.278084717019
861,"mantiene","NEG_A",1.77889087198e-15
862,"jueves","NEG_A",-0.134308528423
863,"es una","NEG_A",-0.00219394704439
864,"me","NEG_A",0.315219430985
865,"gracias","NEG_A",-0.768955461945
866,"casa","NEG_A",0.158574299697
867,"_intercept","NEG_A",2.48213117925
868,"sube un","NEG_A",0.00181916705626
869,"é","NEG_A",0.29637524151
870,"paro baja","NEG_A",-0.34637865182
871,"....","NEG_A",0.0678299645618
872,"baja un","NEG_A",-2.06174448343e-14
873,"malo","NEG_A",0.111942759451
874,"un","NEG_A",0.18082533763
875,"del","NEG_A",-0.0375045563637
876,"es que","NEG_A",0.127322308244
877,"necesito","NEG_A",0.108364544701
878,"va","NEG_A",0.235959290304
879,"dan","NEG_A",0.636141410725
880,"... ?","NEG_A",0.309943873191
881,"feliz","NEG_A",-0.146378337541
882,"esto","NEG_A",0.110301367353
883,"si te","NEG_A",0.0729779718666
884,"al","NEG_A",0.0279439244595
885,"tengo","NEG_A",0.103770613401
886,"mejor","NEG_A",-0.226059297593
887,"mola","NEG_A",-0.0806904238354
888,"de los","NEG_A",-0.0615223767838
889,"!","NEG_A",-0.541478159177
890,"se mantiene","NEG_A",2.37185449598e-14
891,"no","NEG_A",0.643962232256
892,"#tdr","NEG_A",0.443963282258
893,"numero de","NEG_A",5.92963623994e-16
894,"pasar","NEG_A",-0.176423506749
895,"mi","NEG_A",-0.0477406750811
896,"mis","NEG_A",0.0453944694693
897,"años","NEG_A",-0.456266953647
898,"sin","NEG_A",0.235865632516
899,"tiempo","NEG_A",0.0375416832232
900,"noche","NEG_A",-0.0154487538141
901,", que","NEG_A",0.144646323584
902,"mierda","NEG_A",1.69478059504
903,"numero","NEG_A",0.165204480932
904,"jajaja","NEG_A",-0.377596345132
905,"no ?","NEG_A",-0.156260802473
906,"de verdad","NEG_A",0.251268655289
907,"con los","NEG_A",-0.177132234273
908,"mal","NEG_A",0.932146580273
909,"parados se","NEG_A",5.92963623994e-16
910,"las","NEG_A",0.0354134695657
911,", se","NEG_A",0.12184693784
912,"! !","NEG_A",-0.0584101044576
913,"q","NEG_A",0.0933982373382
914,"primera","NEG_A",-0.00510283812192
915,"si","NEG_A",0.0173327796406
916,"de la","NEG_A",-0.0831717204798
917,"vaya","NEG_A",0.254768047363
918,"( 2015","NEG_A",0.000354383054966
919,"y","NEG_A",0.0653935404266
920,"dos","NEG_A",-0.0215876349775
921,"se","NEG_A",-0.000183176729283
922,"jaja","NEG_E",-0.222803417051
923,":(","NEG_E",0.161066439506
924,":)","NEG_E",-0.0492319308421
925,"<newline>","NEG_E",-0.0990934782063
926,"vuestro","NEG_E",-0.230382181092
927,"entrevista","NEG_E",-0.0932997505108
928,"menos","NEG_E",0.175713199407
929,"/","NEG_E",-0.20387575893
930,"liam","NEG_E",-0.0263065851364
931,"me apetece","NEG_E",1.46251538068e-05
932,"mundo .","NEG_E",0.175913519338
933,"igual","NEG_E",0.0394855795656
934,"para mi","NEG_E",-0.0592091917487
935,"decir","NEG_E",-0.11784198641
936,"ti","NEG_E",-0.059761373144
937,"te","NEG_E",-0.0244173312548
938,"cómo","NEG_E",0.0429871387846
939,"fan","NEG_E",-0.0113199240457
940,"peor","NEG_E",0.537874073213
941,"todos los","NEG_E",0.0932952507304
942,"http://t.co","NEG_E",-0.0249440009521
943,"que hacer","NEG_E",0.0239755916204
944,"meses","NEG_E",0.00108603927516
945,"a mis","NEG_E",0.00354116899827
946,"mundo y","NEG_E",0.178595654812
947,"y la","NEG_E",0.0986915382471
948,"paso","NEG_E",0.183525806199
949,"diga que","NEG_E",-0.188176658131
950,"vía","NEG_E",-0.0749258039579
951,"que estoy","NEG_E",-0.457546096841
952,"video","NEG_E",-0.163062659178
953,"sólo","NEG_E",0.0462381417812
954,"y me","NEG_E",0.141887196272
955,"gilipollas","NEG_E",0.107370635194
956,"con los","NEG_E",-0.155109200285
957,"difícil","NEG_E",0.0682472392047
958,"aburrimiento","NEG_E",3.31986856304
959,"culo","NEG_E",0.165228812405
960,"cabeza","NEG_E",0.119372370654
961,"agosto","NEG_E",0.0108851395249
962,"sigues","NEG_E",-0.0296077291034
963,"por qué","NEG_E",-0.0329315855278
964,"vale","NEG_E",-0.183933036051
965,"si no","NEG_E",0.213935800976
966,"día","NEG_E",0.262483294361
967,"instituto","NEG_E",0.388886971878
968,"pero es","NEG_E",0.314378335634
969,"sabe","NEG_E",-0.210844505731
970,"gracias por","NEG_E",-0.00542572119057
971,"yo como","NEG_E",0.143253735258
972,"escuchar","NEG_E",-0.0115537634396
973,"buenas","NEG_E",-0.182690911342
974,"siempre","NEG_E",0.05899038731
975,"&","NEG_E",-0.00525733014696
976,"vivir","NEG_E",0.141362414999
977,"tienes que","NEG_E",-0.0785494742607
978,"no me","NEG_E",0.133659785651
979,"te quiero","NEG_E",-0.0944092594145
980,"con las","NEG_E",0.200001590552
981,"cojones","NEG_E",0.0253384384632
982,"mira","NEG_E",0.00104749532212
983,"vuelta","NEG_E",0.0208036839777
984,"creo que","NEG_E",0.0199166588917
985,"verano","NEG_E",0.200352312262
986,"me","NEG_E",0.26212274699
987,"mi","NEG_E",0.0891369859655
988,"malo","NEG_E",0.539256058686
989,"del","NEG_E",0.0314719409657
990,"sí","NEG_E",-0.141749037296
991,"el tema","NEG_E",0.844842185825
992,"tampoco","NEG_E",0.0342106890947
993,"mala","NEG_E",0.00602100233183
994,"… https://t.co","NEG_E",-0.0622143745038
995,"me lo","NEG_E",-0.313268743638
996,"tan","NEG_E",0.0454922786096
997,"yo la","NEG_E",0.00629708455714
998,"!","NEG_E",-0.245908699325
999,"no saber","NEG_E",0.106765521239
1000,"1","NEG_E",-0.132883528774
1001,"nombre","NEG_E",-0.0310966122323
1002,"años","NEG_E",0.0017333727044
1003,"jajaja","NEG_E",-0.286435585356
1004,"não","NEG_E",0.312790488512
1005,"de verdad","NEG_E",0.0761510069634
1006,"mal","NEG_E",0.463126627758
1007,"las","NEG_E",0.0040681015314
1008,"a","NEG_E",-0.00655696553321
1009,"aburre","NEG_E",0.107713582868
1010,", se","NEG_E",0.0871054872459
1011,"la tarde","NEG_E",0.0508372397268
1012,"su","NEG_E",-0.00389837739968
1013,"aburro","NEG_E",0.0948452148819
1014,"q","NEG_E",0.106393414014
1015,"primera","NEG_E",-0.347448764557
1016,"de la","NEG_E",-0.0720428864161
1017,"grande","NEG_E",-0.0290457806461
1018,"la misma","NEG_E",0.27904820264
1019,"jajajaj","NEG_E",-0.0371338313598
1020,"de lo","NEG_E",0.0943818485928
1021,"se","NEG_E",0.0219251065512
1022,"directo","NEG_E",-0.100528291745
1023,"que soy","NEG_E",0.0643827257015
1024,"recuerdos","NEG_E",0.457018740874
1025,"una mierda","NEG_E",0.371210116386
1026,"va a","NEG_E",0.0532196582567
1027,"no voy","NEG_E",0.0311109887611
1028,"mejores","NEG_E",-0.00974161786302
1029,"la","NEG_E",0.0481400818219
1030,"lo","NEG_E",-0.0627553942035
1031,"gente","NEG_E",0.242256028747
1032,"saber que","NEG_E",0.263198896012
1033,"de menos","NEG_E",0.00688799901023
1034,"puedo con","NEG_E",0.342447697375
1035,"pena","NEG_E",0.287829832835
1036,"creo","NEG_E",0.0543794964209
1037,"no se","NEG_E",-0.0875660302481
1038,"menos a","NEG_E",0.14194784926
1039,"ya","NEG_E",0.0817280081615
1040,"dan","NEG_E",0.286292599123
1041,"miedo","NEG_E",0.374511839802
1042,"dar","NEG_E",0.00330466942635
1043,"qué","NEG_E",0.315756991385
1044,"odio","NEG_E",1.05139025048
1045,"mañana","NEG_E",0.0440742122048
1046,"se me","NEG_E",0.312557825311
1047,"desde","NEG_E",-0.0180618720712
1048,"a ver","NEG_E",0.0187302456944
1049,"el","NEG_E",-0.0521465466737
1050,"en","NEG_E",-0.010628070243
1051,"bueno","NEG_E",-0.292306328876
1052,"eh","NEG_E",0.128697671775
1053,"teléfono","NEG_E",0.44519159552
1054,"buena","NEG_E",-0.218122325484
1055,"todo","NEG_E",0.0388074236119
1056,"clases","NEG_E",0.130786565196
1057,", me","NEG_E",-0.0684522889205
1058,"el lunes","NEG_E",0.140625735618
1059,"tenido","NEG_E",0.0809186369123
1060,"poco","NEG_E",0.111178333223
1061,"( 2015","NEG_E",0.112651158215
1062,"? que","NEG_E",-0.0742253855108
1063,"contigo","NEG_E",-0.135804869568
1064,"la semana","NEG_E",0.112486694718
1065,"vete","NEG_E",0.822657458327
1066,"tienen","NEG_E",-0.0700566483265
1067,"que","NEG_E",0.101656265492
1068,"van","NEG_E",0.0192181396973
1069,"vergüenza","NEG_E",0.372782156254
1070,"llorando","NEG_E",0.544312351954
1071,"gusta","NEG_E",-0.00588757307077
1072,"luego","NEG_E",0.272080646201
1073,"apetece","NEG_E",0.12487157866
1074,"y que","NEG_E",-0.0655485161562
1075,"mucha","NEG_E",-0.00160393688145
1076,"está","NEG_E",0.12395525389
1077,"xd","NEG_E",-0.10775415608
1078,"cada","NEG_E",-0.0343051958952
1079,"rutina","NEG_E",0.439550988021
1080,"""","NEG_E",0.017663212816
1081,"aire","NEG_E",0.0933255633958
1082,"están","NEG_E",0.173176455939
1083,"realidad","NEG_E",0.0237955527102
1084,"las 7","NEG_E",0.0295256640174
1085,"contra","NEG_E",0.269752798466
1086,"final","NEG_E",-0.134665221791
1087,"en un","NEG_E",0.0543061850565
1088,"más","NEG_E",-0.0788265391416
1089,"para","NEG_E",-0.095738249122
1090,"asco","NEG_E",1.19423322314
1091,"es una","NEG_E",-0.0918367465249
1092,"que si","NEG_E",-0.0448508520183
1093,"_intercept","NEG_E",1.67362962208
1094,"mierda","NEG_E",1.65468032925
1095,"este","NEG_E",0.0409437385036
1096,"esta","NEG_E",-0.086029078626
1097,"... ?","NEG_E",0.449997975623
1098,"esto","NEG_E",0.202641702617
1099,"falso","NEG_E",0.148969605539
1100,"de los","NEG_E",-0.0543125071467
1101,"enserio","NEG_E",0.0400674951568
1102,"y por","NEG_E",-0.107728215057
1103,"sitio","NEG_E",0.232758879802
1104,"mio","NEG_E",0.502980647334
1105,"vaya","NEG_E",0.525596389622
1106,". ?","NEG_E",0.0183416343026
1107,"clase","NEG_E",0.157474249287
1108,"... y","NEG_E",-0.267538223254
1109,"jajajaja","NEG_E",-0.0643629009734
1110,"duele","NEG_E",0.59108860312
1111,"alguna","NEG_E",-0.152649511185
1112,"! !","NEG_E",-0.0239430984592
1113,"! ?","NEG_E",0.0803559495656
1114,"tener","NEG_E",-0.0526916576495
1115,"mañana al","NEG_E",1.21277792942
1116,"estoy","NEG_E",0.549855583917
1117,"él","NEG_E",-0.121002880877
1118,"hace","NEG_E",-0.130677506939
1119,"serio","NEG_E",0.289405384785
1120,"dice","NEG_E",-0.0376562755189
1121,"tiro","NEG_E",0.0583778349121
1122,"bien","NEG_E",-0.160210469077
1123,"nadie","NEG_E",0.585150186731
1124,"pensar","NEG_E",0.190264732249
1125,"libro","NEG_E",-0.0806478820855
1126,"porque","NEG_E",0.106697697623
1127,"a mi","NEG_E",-0.0800882960918
1128,"de","NEG_E",-0.0288965783143
1129,"que hay","NEG_E",0.304435269587
1130,"vez que","NEG_E",-0.00114776889432
1131,"gran","NEG_E",-0.149367748348
1132,"verdad","NEG_E",0.309910984542
1133,"dejado","NEG_E",0.295544203284
1134,"paro sube","NEG_E",1.45013264064
1135,"perdido","NEG_E",0.396280341967
1136,"si me","NEG_E",-0.161317127074
1137,"sea","NEG_E",-0.0794352075048
1138,"mereces","NEG_E",0.072234555934
1139,"juego","NEG_E",-0.0613642994624
1140,"3","NEG_E",-0.030297200461
1141,"estas","NEG_E",0.317491055584
1142,"llorar","NEG_E",0.966291308159
1143,"todo el","NEG_E",0.116250430313
1144,"alguien","NEG_E",0.263715305781
1145,"solo","NEG_E",0.115352981866
1146,"a tu","NEG_E",0.228125272786
1147,"dinero","NEG_E",0.122077666993
1148,"tema","NEG_E",0.24325138543
1149,"sola","NEG_E",0.370485945453
1150,"a ti","NEG_E",-0.194133363352
1151,"el que","NEG_E",-0.0229814141385
1152,"y el","NEG_E",0.11242709803
1153,"conmigo","NEG_E",0.0893694422089
1154,"ahora","NEG_E",-0.00411757858557
1155,"concierto","NEG_E",-0.143704437489
1156,"el culo","NEG_E",0.0368766649294
1157,"que no","NEG_E",0.120172323818
1158,"con","NEG_E",-0.0207697545447
1159,"y no","NEG_E",0.444561240301
1160,"cuando","NEG_E",-0.0204509521073
1161,". me","NEG_E",-0.00371010925486
1162,"un día","NEG_E",0.000680298450324
1163,".","NEG_E",0.0144235798737
1164,"pa","NEG_E",0.0144250401508
1165,"puta","NEG_E",0.937322670331
1166,"feliz","NEG_E",-0.295272492999
1167,"puto","NEG_E",0.11200060495
1168,"partido","NEG_E",-0.136076070162
1169,"de salir","NEG_E",0.216974540117
1170,"gracias","NEG_E",-0.22919023231
1171,", no","NEG_E",0.0109496827767
1172,"como me","NEG_E",0.0435735933609
1173,"soporto","NEG_E",0.226750259201
1174,"va","NEG_E",0.0905815061349
1175,"ir","NEG_E",0.00768152232654
1176,"si te","NEG_E",0.042486302935
1177,", al","NEG_E",0.0028167689498
1178,"... <newline>","NEG_E",0.0890153774807
1179,"2015 )","NEG_E",5.97495329153e-16
1180,"sois","NEG_E",0.405347427994
1181,"fácil","NEG_E",0.0290205340186
1182,"a su","NEG_E",0.357532079704
1183,"no soy","NEG_E",-0.269243836278
1184,")","NEG_E",-0.141805634726
1185,"no quiero","NEG_E",0.478623704111
1186,"es como","NEG_E",0.0604259974019
1187,"nada","NEG_E",0.127813924855
1188,"todos","NEG_E",0.0977295119095
1189,"tiempo","NEG_E",0.205634463777
1190,"ella","NEG_E",-0.178504986052
1191,", ""","NEG_E",0.0636636754265
1192,"la cabeza","NEG_E",0.115234059141
1193,"portal","NEG_E",0.097340862414
1194,"año","NEG_E",-0.226811931023
1195,"estado","NEG_E",0.289290449222
1196,"me siento","NEG_E",0.110642957775
1197,"haga","NEG_E",0.03444985715
1198,"por favor","NEG_E",0.0967036907579
1199,"y","NEG_E",-0.000945845488465
1200,"alguien me","NEG_E",0.598357211698
1201,"mientras","NEG_E",-0.0420481675298
1202,"lo mejor","NEG_E",-0.026091337619
1203,"joder","NEG_E",0.298694931285
1204,"dais","NEG_E",0.0672492865568
1205,"quiero","NEG_E",-0.0327958295793
1206,"han","NEG_E",0.144071922076
1207,"quiere","NEG_E",-0.160840955806
1208,"quiera","NEG_E",0.0234149472159
1209,"para el","NEG_E",-0.0430554883055
1210,"hay","NEG_E",0.198072228956
1211,"con un","NEG_E",0.118058612191
1212,"@rubiu5","NEG_E",-0.207368333517
1213,"real","NEG_E",-0.0952866528417
1214,"...","NEG_E",0.044512827641
1215,"quitado","NEG_E",0.168370966869
1216,"mujer","NEG_E",-0.0353020292632
1217,"amo","NEG_E",-0.177317173714
1218,"por","NEG_E",0.00463524070994
1219,"triste","NEG_E",1.19324591483
1220,"volver","NEG_E",0.0213064156601
1221,"con la","NEG_E",0.166918382157
1222,"gente que","NEG_E",1.3291008634e-05
1223,"a dormir","NEG_E",0.307974779117
1224,"móvil","NEG_E",0.146843723973
1225,"niña","NEG_E",-0.0694444552665
1226,"cosas","NEG_E",0.0610307656614
1227,"ninguna","NEG_E",0.1063513999
1228,"en serio","NEG_E",0.0528368831377
1229,"amor","NEG_E",-0.0104567174733
1230,"madrid","NEG_E",-0.0265241321917
1231,"twitter","NEG_E",0.02650693094
1232,"conmigo .","NEG_E",1.46713809024
1233,"es muy","NEG_E",0.354175480938
1234,"que la","NEG_E",-0.0417463360006
1235,"ese","NEG_E",-0.0435722721689
1236,", porque","NEG_E",0.165192066501
1237,"?","NEG_E",-0.192447078734
1238,"encima","NEG_E",0.157317659633
1239,"puede","NEG_E",-0.045296987684
1240,"nuevo","NEG_E",-0.192722352434
1241,"otra vez","NEG_E",0.300788133951
1242,";)","NEG_E",-0.259937188411
1243,"no puedo","NEG_E",0.265078281393
1244,"verdad no","NEG_E",0.0111689023394
1245,"justin","NEG_E",-0.148389747183
1246,"que es","NEG_E",-0.0777126269935
1247,"o","NEG_E",0.061466627832
1248,"que en","NEG_E",0.189716973805
1249,"? .","NEG_E",0.372661190485
1250,"esperar","NEG_E",0.0151099603307
1251,"os","NEG_E",-0.00969824791658
1252,"de estar","NEG_E",0.0265051448876
1253,"ya no","NEG_E",0.0932290710972
1254,"bajón","NEG_E",1.21896651328
1255,"patético","NEG_E",0.301939901265
1256,"morir","NEG_E",0.349351176614
1257,"donde","NEG_E",-0.0438335225828
1258,"soy","NEG_E",-0.00521375741369
1259,"guarra","NEG_E",0.073948536331
1260,"..","NEG_E",0.130697386007
1261,"en la","NEG_E",0.0122919106904
1262,"lol","NEG_E",-0.111263410087
1263,"los","NEG_E",0.00768997193139
1264,"que se","NEG_E",0.0797287621567
1265,"de mi","NEG_E",-0.00826946630188
1266,"que empiezo","NEG_E",0.475466756642
1267,":","NEG_E",-0.0365875561466
1268,"encanta","NEG_E",-0.478170159085
1269,"dormir","NEG_E",0.134520236333
1270,"me va","NEG_E",0.158608857013
1271,"hacer ....","NEG_E",0.335100325565
1272,"en el","NEG_E",0.170247117441
1273,"ha","NEG_E",-0.0619753632256
1274,"odio a","NEG_E",0.122940825713
1275,"sube un","NEG_E",1.6179502369e-14
1276,"no te","NEG_E",0.0105646816912
1277,"....","NEG_E",0.0446313167864
1278,"vivo","NEG_E",0.393038821735
1279,"un","NEG_E",0.0570165652697
1280,"es que","NEG_E",0.267790244139
1281,"pero que","NEG_E",0.00362192528579
1282,"genial","NEG_E",-0.190496388603
1283,"seguro","NEG_E",-0.0434589632736
1284,"una persona","NEG_E",0.226306914892
1285,"me da","NEG_E",0.103310542554
1286,"llevo","NEG_E",0.0699465703542
1287,"voy a","NEG_E",0.269142635241
1288,"tengo","NEG_E",0.129767481372
1289,"barcelona","NEG_E",-0.0603020169342
1290,"mejor","NEG_E",-0.242370397348
1291,"un abrazo","NEG_E",-0.0683465156628
1292,"ni","NEG_E",0.184025915906
1293,"españa","NEG_E",-0.0648759176867
1294,"no","NEG_E",0.364701359262
1295,"na","NEG_E",-0.0692361776024
1296,"visto","NEG_E",-0.028404201561
1297,"besos","NEG_E",-0.106995157034
1298,"no ,","NEG_E",-0.0400560018259
1299,". tengo","NEG_E",0.439554171422
1300,"no ?","NEG_E",-0.378812345039
1301,"siento","NEG_E",0.247498088431
1302,"e","NEG_E",-0.071644526934
1303,"dicho","NEG_E",-0.0569755751496
1304,". el","NEG_E",-0.072093359601
1305,"mi vida","POS_E",0.178902813875
1306,":(","POS_E",-0.0576321471041
1307,"<newline>","POS_E",0.0740500812413
1308,"tener","POS_E",0.00898168594901
1309,"que a","POS_E",-0.0424748420261
1310,". https://t.co","POS_E",0.0130590341846
1311,"lo mejor","POS_E",0.169090404947
1312,"estoy","POS_E",0.0685408023572
1313,", es","POS_E",0.00395314433927
1314,"verdad","POS_E",-0.0190956908945
1315,"hacia","POS_E",0.317534493028
1316,"mejores","POS_E",0.488675698207
1317,"le","POS_E",-0.0552915509856
1318,"20","POS_E",-0.0836012230325
1319,"dice","POS_E",-0.162046367307
1320,"la","POS_E",0.0171157988116
1321,"lo","POS_E",0.0736553040888
1322,"vida","POS_E",0.437988458765
1323,"tu","POS_E",0.0772289258421
1324,",","POS_E",0.0631963920587
1325,"otra","POS_E",0.0255344862897
1326,"igual","POS_E",-0.081582105013
1327,"que ganas","POS_E",0.0735805136207
1328,"hay","POS_E",-0.160840349421
1329,"nadie","POS_E",-0.241578078943
1330,"de menos","POS_E",0.54669638018
1331,"@rubiu5","POS_E",0.113548007743
1332,"ti","POS_E",0.481238610033
1333,"no se","POS_E",0.0555960273419
1334,"te","POS_E",0.164313388488
1335,"fin","POS_E",0.292047237303
1336,"estoy en","POS_E",0.00979667758246
1337,"...","POS_E",-0.107889279669
1338,"bueno ,","POS_E",-0.0324513723408
1339,"ganas de","POS_E",0.486405710787
1340,"esa","POS_E",-0.193695171694
1341,"yo","POS_E",0.0943623689615
1342,"tantas","POS_E",-0.0953514261795
1343,"ya","POS_E",0.0482183430887
1344,"escuchar","POS_E",0.158372704908
1345,"? <newline>","POS_E",0.0254824307489
1346,"de","POS_E",0.0480993316254
1347,"gracias a","POS_E",0.766606931362
1348,", y","POS_E",0.0562807532197
1349,"tierra","POS_E",0.140745747535
1350,"ha dicho","POS_E",-0.0244540489296
1351,"con la","POS_E",-0.101320734526
1352,"qué","POS_E",-0.129864093715
1353,"de ver","POS_E",0.1531785406
1354,"mucho","POS_E",0.191451926095
1355,"\","POS_E",2.21411559043e-06
1356,"mi niña","POS_E",0.238346337019
1357,"nos","POS_E",0.200170664542
1358,"y si","POS_E",-0.117210885463
1359,"https://t.co","POS_E",0.0190434840122
1360,"niño","POS_E",0.0320161829144
1361,"mañana","POS_E",0.162929988839
1362,"mientras","POS_E",0.128057953463
1363,"a hacer","POS_E",-0.0737739278367
1364,"niña","POS_E",0.530982924062
1365,", lo","POS_E",0.0303898432716
1366,"http://t.co","POS_E",0.18661117328
1367,"ganas","POS_E",0.201457443856
